0.96	1.86403	2.20596	2.9786	4.15524	2.9786	4.15524	5.85122	8.26266	5.85122	11.9573	8.26266	11.9573	
0.965	1.88845	2.15406	2.96031	4.14069	2.96031	4.14069	5.84347	8.26574	5.84347	11.9785	8.26574	11.9785	
0.97	1.92917	2.0857	2.94202	4.12616	2.94202	4.12616	5.83573	8.26883	5.83573	11.9998	8.26883	11.9998	
0.975	1.99352	1.99352	2.92374	4.11164	2.92374	4.11164	5.828	8.27195	5.828	12.0212	8.27195	12.0212	
0.98	1.97952	1.97952	2.90546	4.09714	2.90546	4.09714	5.8203	8.27508	5.8203	12.0425	8.27508	12.0425	
0.985	1.96543	1.96543	2.8872	4.08266	2.8872	4.08266	5.81261	8.27824	5.81261	12.0639	8.27824	12.0639	
0.99	1.95126	1.95126	2.86894	4.06819	2.86894	4.06819	5.80494	8.28142	5.80494	12.0852	8.28142	12.0852	
0.995	1.937	1.937	2.85069	4.05374	2.85069	4.05374	5.79729	8.28462	5.79729	12.1067	8.28462	12.1067	
1	1.92266	1.92266	2.83245	4.0393	2.83245	4.0393	5.78965	8.28784	5.78965	12.1281	8.28784	12.1281	
1.005	1.90823	1.90823	2.81423	4.02487	2.81423	4.02487	5.78203	8.29108	5.78203	12.1495	8.29108	12.1496	
1.01	1.89372	1.89372	2.79601	4.01046	2.79601	4.01046	5.77443	8.29434	5.77443	12.171	8.29434	12.171	
1.015	1.87913	1.87913	2.7778	3.99607	2.7778	3.99607	5.76684	8.29763	5.76684	12.1925	8.29763	12.1925	
1.02	1.86446	1.86446	2.75961	3.98168	2.75961	3.98168	5.75926	8.30092	5.75926	12.2141	8.30092	12.2141	
1.025	1.84971	1.84971	2.74143	3.96731	2.74143	3.96731	5.75171	8.30424	5.75171	12.2356	8.30424	12.2356	
1.03	1.83487	1.83487	2.72326	3.95295	2.72326	3.95295	5.74416	8.30758	5.74416	12.2572	8.30758	12.2572	
1.035	1.81996	1.81996	2.7051	3.93861	2.7051	3.93861	5.73663	8.31094	5.73663	12.2788	8.31094	12.2788	
1.04	1.80497	1.80497	2.68695	3.92427	2.68695	3.92427	5.72912	8.31431	5.72912	12.3004	8.31431	12.3004	
1.045	1.7899	1.7899	2.66881	3.90995	2.66881	3.90995	5.72162	8.3177	5.72162	12.322	8.3177	12.322	
1.05	1.77476	1.77476	2.65069	3.89564	2.65069	3.89564	5.71413	8.32111	5.71413	12.3437	8.32111	12.3437	
1.055	1.75954	1.75954	2.63258	3.88135	2.63258	3.88135	5.70666	8.32454	5.70666	12.3653	8.32454	12.3653	
1.06	1.74425	1.74425	2.61448	3.86706	2.61448	3.86706	5.6992	8.32798	5.6992	12.387	8.32798	12.387	
1.065	1.72889	1.72889	2.59639	3.85278	2.59639	3.85278	5.69176	8.33144	5.69176	12.4087	8.33144	12.4087	
1.07	1.71345	1.71345	2.57832	3.83852	2.57832	3.83852	5.68432	8.33492	5.68432	12.4305	8.33492	12.4305	
1.075	1.69794	1.69794	2.56025	3.82427	2.56025	3.82427	5.67691	8.33842	5.67691	12.4522	8.33842	12.4522	
1.08	1.68237	1.68237	2.5422	3.81002	2.5422	3.81002	5.6695	8.34193	5.6695	12.474	8.34193	12.474	
1.085	1.66672	1.66672	2.52416	3.79579	2.52416	3.79579	5.66211	8.34545	5.66211	12.4958	8.34545	12.4958	
